Vehicle_ID,Year,Month,Day,Distance,Weight,CO2_emissions
1270,2016,3,23,55,10,0.0385
1287,2016,3,23,45,6,0.0585
1287,2016,3,23,47,7,0.0517
1287,2016,3,23,57,7,0.0627
1288,2016,3,23,54,8,0.0486
1290,2016,3,23,55,8,0.0495
1291,2016,3,23,58,9,0.0464
1302,2016,3,23,66,5,0.099
1303,2016,3,23,62,8,0.0558
1308,2016,3,23,80,9,0.064
1309,2016,3,23,77,8,0.0693
1311,2016,3,23,43,7,0.0473
1312,2016,3,23,52,6,0.0676
1313,2016,3,23,65,10,0.0455
1313,2016,3,23,54,10,0.0378
1313,2016,3,23,58,9,0.0464
1314,2016,3,23,61,10,0.0427
1315,2016,3,23,63,9,0.0504
1321,2016,3,23,54,8,0.0486
1322,2016,3,23,69,10,0.0483
1322,2016,3,23,67,6,0.0871
1323,2016,3,23,57,10,0.0399
1327,2016,3,23,54,10,0.0378
1328,2016,3,23,52,6,0.0676
1329,2016,3,23,59,9,0.0472
1329,2016,3,23,57,6,0.0741
1330,2016,3,23,48,7,0.0528
1331,2016,3,23,78,7,0.0858
1345,2016,3,23,58,9,0.0464
1362,2016,3,23,75,5,0.1125
1362,2016,3,23,41,8,0.0369
1364,2016,3,23,50,7,0.055
1364,2016,3,23,76,8,0.0684
1365,2016,3,23,56,8,0.0504
1366,2016,3,23,69,6,0.0897
1366,2016,3,23,70,6,0.091
1367,2016,3,23,55,10,0.0385
1371,2016,3,23,58,10,0.0406
1382,2016,3,23,66,6,0.0858
1385,2016,3,23,57,9,0.0456
1389,2016,3,23,67,5,0.1005
1392,2016,3,23,58,7,0.0638
1393,2016,3,23,61,5,0.0915
1393,2016,3,23,50,10,0.035
1409,2016,3,23,60,10,0.042
1410,2016,3,23,80,10,0.056
1411,2016,3,23,55,7,0.0605
1411,2016,3,23,62,7,0.0682
1414,2016,3,23,72,9,0.0576
1415,2016,3,23,63,9,0.0504
1415,2016,3,23,64,7,0.0704
1416,2016,3,23,59,10,0.0413
1417,2016,3,23,50,10,0.035
1420,2016,3,23,64,10,0.0448
1420,2016,3,23,74,8,0.0666
1422,2016,3,23,59,7,0.0649
1423,2016,3,23,62,8,0.0558
1435,2016,3,23,57,8,0.0513
1436,2016,3,23,64,9,0.0512
1437,2016,3,23,61,5,0.0915
1437,2016,3,23,55,6,0.0715
1438,2016,3,23,86,9,0.0688
1439,2016,3,23,55,6,0.0715
1439,2016,3,23,62,8,0.0558
1441,2016,3,23,57,10,0.0399
1442,2016,3,23,48,9,0.0384
1458,2016,3,23,56,7,0.0616
1461,2016,3,23,50,10,0.035
1461,2016,3,23,60,9,0.048
1464,2016,3,23,73,6,0.0949
1466,2016,3,23,47,8,0.0423
1468,2016,3,23,45,9,0.036
1469,2016,3,23,50,8,0.045
1470,2016,3,23,51,10,0.0357
1473,2016,3,23,72,9,0.0576
1474,2016,3,23,54,9,0.0432
1479,2016,3,23,71,8,0.0639
1480,2016,3,23,49,9,0.0392
1481,2016,3,23,57,7,0.0627
1482,2016,3,23,55,6,0.0715
1483,2016,3,23,53,5,0.0795
1486,2016,3,23,58,8,0.0522
1524,2016,3,23,42,6,0.0546
1525,2016,3,23,41,7,0.0451
1525,2016,3,23,52,7,0.0572
1526,2016,3,23,56,5,0.084
1529,2016,3,23,52,6,0.0676
1546,2016,3,23,75,7,0.0825
1546,2016,3,23,56,7,0.0616
1547,2016,3,23,49,6,0.0637
1550,2016,3,23,56,8,0.0504
1551,2016,3,23,44,8,0.0396
1551,2016,3,23,59,6,0.0767
1553,2016,3,23,53,7,0.0583
1553,2016,3,23,49,10,0.0343
1558,2016,3,23,54,9,0.0432
1561,2016,3,23,61,6,0.0793
1564,2016,3,23,66,7,0.0726
1565,2016,3,23,71,5,0.1065
1578,2016,3,23,80,8,0.072
1581,2016,3,23,51,5,0.0765
1583,2016,3,23,51,5,0.0765
1585,2016,3,23,57,8,0.0513
1585,2016,3,23,65,6,0.0845
1586,2016,3,23,59,10,0.0413
1586,2016,3,23,81,10,0.0567
1588,2016,3,23,62,10,0.0434
1588,2016,3,23,57,10,0.0399
1589,2016,3,23,66,5,0.099
1589,2016,3,23,57,9,0.0456
1589,2016,3,23,72,8,0.0648
1589,2016,3,23,58,8,0.0522
1593,2016,3,23,47,10,0.0329
1593,2016,3,23,42,8,0.0378
1593,2016,3,23,61,7,0.0671
1594,2016,3,23,66,9,0.0528
1594,2016,3,23,42,9,0.0336
1595,2016,3,23,63,9,0.0504
1603,2016,3,23,66,8,0.0594
1605,2016,3,23,52,6,0.0676
1606,2016,3,23,73,5,0.1095
1608,2016,3,23,69,6,0.0897
1619,2016,3,23,72,7,0.0792
1620,2016,3,23,63,5,0.0945
1623,2016,3,23,58,10,0.0406
1629,2016,3,23,63,6,0.0819
1629,2016,3,23,53,7,0.0583
1629,2016,3,23,79,10,0.0553
1631,2016,3,23,77,5,0.1155
1631,2016,3,23,58,7,0.0638
1632,2016,3,23,42,5,0.063
1632,2016,3,23,65,8,0.0585
1633,2016,3,23,52,8,0.0468
1635,2016,3,23,74,10,0.0518
1635,2016,3,23,60,10,0.042
1636,2016,3,23,67,8,0.0603
1637,2016,3,23,60,7,0.066
1641,2016,3,23,59,8,0.0531
1642,2016,3,23,56,6,0.0728
1643,2016,3,23,45,10,0.0315
1643,2016,3,23,48,9,0.0384
1644,2016,3,23,66,7,0.0726
1644,2016,3,23,68,8,0.0612
1645,2016,3,23,54,7,0.0594
1645,2016,3,23,49,7,0.0539
1645,2016,3,23,53,7,0.0583
1646,2016,3,23,74,8,0.0666
1647,2016,3,23,58,9,0.0464
1647,2016,3,23,29,10,0.0203
1649,2016,3,23,87,8,0.0783
1651,2016,3,23,57,6,0.0741
1652,2016,3,23,64,7,0.0704
1653,2016,3,23,62,10,0.0434
1660,2016,3,23,59,7,0.0649
1661,2016,3,23,54,8,0.0486
1662,2016,3,23,53,9,0.0424
1662,2016,3,23,79,8,0.0711
1664,2016,3,23,84,6,0.1092
1664,2016,3,23,64,8,0.0576
1666,2016,3,23,85,7,0.0935
1666,2016,3,23,51,6,0.0663
1667,2016,3,23,56,5,0.084
1721,2016,3,23,67,6,0.0871
1722,2016,3,23,53,10,0.0371
1723,2016,3,23,59,7,0.0649
1723,2016,3,23,47,9,0.0376
1724,2016,3,23,52,8,0.0468
1733,2016,3,23,58,10,0.0406
1733,2016,3,23,66,8,0.0594
1734,2016,3,23,69,10,0.0483
1735,2016,3,23,58,5,0.087
1737,2016,3,23,67,9,0.0536
1740,2016,3,23,64,10,0.0448
1742,2016,3,23,56,6,0.0728
1742,2016,3,23,49,7,0.0539
1752,2016,3,23,56,6,0.0728
1761,2016,3,23,65,9,0.052
1761,2016,3,23,51,8,0.0459
1762,2016,3,23,74,9,0.0592
1762,2016,3,23,57,9,0.0456
1763,2016,3,23,71,6,0.0923
1763,2016,3,23,55,10,0.0385
1765,2016,3,23,50,7,0.055
1766,2016,3,23,60,6,0.078
1767,2016,3,23,62,6,0.0806
1767,2016,3,23,59,5,0.0885
1768,2016,3,23,62,5,0.093
1768,2016,3,23,61,5,0.0915
1780,2016,3,23,46,10,0.0322
1781,2016,3,23,51,7,0.0561
1785,2016,3,23,58,9,0.0464
1793,2016,3,23,73,9,0.0584
1794,2016,3,23,66,10,0.0462
1818,2016,3,23,74,9,0.0592
1818,2016,3,23,55,6,0.0715
14303,2016,3,23,52,10,0.0364
14307,2016,3,23,62,9,0.0496
14341,2016,3,23,62,5,0.093
14346,2016,3,23,60,10,0.042
14347,2016,3,23,42,9,0.0336
14347,2016,3,23,63,8,0.0567
14361,2016,3,23,73,9,0.0584
14361,2016,3,23,58,10,0.0406
14362,2016,3,23,45,7,0.0495
14368,2016,3,23,64,10,0.0448
14399,2016,3,23,62,6,0.0806
14400,2016,3,23,59,8,0.0531
14400,2016,3,23,58,8,0.0522
14400,2016,3,23,60,9,0.048
14403,2016,3,23,56,10,0.0392
14403,2016,3,23,48,8,0.0432
14403,2016,3,23,62,10,0.0434
14404,2016,3,23,54,7,0.0594
14405,2016,3,23,49,10,0.0343
14411,2016,3,23,62,10,0.0434
14413,2016,3,23,48,9,0.0384
14413,2016,3,23,46,8,0.0414
14413,2016,3,23,47,9,0.0376
14415,2016,3,23,65,7,0.0715
14415,2016,3,23,43,7,0.0473
14418,2016,3,23,65,5,0.0975
14419,2016,3,23,44,9,0.0352
14424,2016,3,23,63,10,0.0441
14424,2016,3,23,72,10,0.0504
14424,2016,3,23,59,5,0.0885
14427,2016,3,23,54,9,0.0432
14427,2016,3,23,67,10,0.0469
14431,2016,3,23,40,6,0.052
14431,2016,3,23,59,9,0.0472
14431,2016,3,23,59,5,0.0885
14432,2016,3,23,68,8,0.0612
14433,2016,3,23,56,5,0.084
14433,2016,3,23,60,8,0.054
14434,2016,3,23,84,10,0.0588
14436,2016,3,23,51,9,0.0408
14437,2016,3,23,62,5,0.093
14443,2016,3,23,68,7,0.0748
14444,2016,3,23,60,6,0.078
14444,2016,3,23,68,10,0.0476
14445,2016,3,23,77,6,0.1001
14445,2016,3,23,46,8,0.0414
14446,2016,3,23,60,9,0.048
14450,2016,3,23,69,6,0.0897
14451,2016,3,23,57,9,0.0456
14452,2016,3,23,72,5,0.108
14453,2016,3,23,55,8,0.0495
14467,2016,3,23,52,10,0.0364
14467,2016,3,23,52,9,0.0416
14468,2016,3,23,65,9,0.052
14468,2016,3,23,70,5,0.105
14470,2016,3,23,70,8,0.063
14470,2016,3,23,54,8,0.0486
14471,2016,3,23,47,8,0.0423
14472,2016,3,23,56,6,0.0728
14473,2016,3,23,72,6,0.0936
14474,2016,3,23,49,5,0.0735
14480,2016,3,23,57,6,0.0741
14489,2016,3,23,62,9,0.0496
14489,2016,3,23,57,8,0.0513
14517,2016,3,23,59,5,0.0885
14517,2016,3,23,72,9,0.0576
14527,2016,3,23,64,9,0.0512
14532,2016,3,23,46,6,0.0598
14533,2016,3,23,56,5,0.084
14533,2016,3,23,52,8,0.0468
14533,2016,3,23,63,7,0.0693
14543,2016,3,23,64,7,0.0704
14544,2016,3,23,62,7,0.0682
14546,2016,3,23,56,6,0.0728
14547,2016,3,23,59,9,0.0472
14584,2016,3,23,60,8,0.054
14586,2016,3,23,57,9,0.0456
14620,2016,3,23,44,7,0.0484
14621,2016,3,23,68,6,0.0884
14621,2016,3,23,68,8,0.0612
14621,2016,3,23,56,9,0.0448
14621,2016,3,23,61,9,0.0488
14623,2016,3,23,88,5,0.132
14623,2016,3,23,60,10,0.042
14625,2016,3,23,57,5,0.0855
14628,2016,3,23,70,6,0.091
14628,2016,3,23,71,9,0.0568
14629,2016,3,23,69,10,0.0483
14630,2016,3,23,69,7,0.0759
14639,2016,3,23,67,10,0.0469
14640,2016,3,23,57,6,0.0741
14640,2016,3,23,67,10,0.0469
14640,2016,3,23,61,5,0.0915
14641,2016,3,23,82,10,0.0574
14644,2016,3,23,48,7,0.0528
14645,2016,3,23,58,5,0.087
14645,2016,3,23,63,7,0.0693
14646,2016,3,23,77,9,0.0616
14647,2016,3,23,55,6,0.0715
14647,2016,3,23,60,5,0.09
14647,2016,3,23,57,9,0.0456
14648,2016,3,23,58,8,0.0522
14648,2016,3,23,61,9,0.0488
14649,2016,3,23,53,7,0.0583
14651,2016,3,23,66,9,0.0528
14651,2016,3,23,65,9,0.052
14651,2016,3,23,70,7,0.077
14652,2016,3,23,81,6,0.1053
14653,2016,3,23,71,9,0.0568
14696,2016,3,23,66,8,0.0594
14700,2016,3,23,56,10,0.0392
14707,2016,3,23,55,6,0.0715
14709,2016,3,23,54,8,0.0486
14710,2016,3,23,59,10,0.0413
14750,2016,3,23,38,9,0.0304
14772,2016,3,23,69,9,0.0552
14778,2016,3,23,50,7,0.055
14778,2016,3,23,34,6,0.0442
14778,2016,3,23,56,8,0.0504
14779,2016,3,23,66,7,0.0726
663,2016,3,24,63,10,0.0441
704,2016,3,24,55,8,0.0495
798,2016,3,24,72,9,0.0576
798,2016,3,24,75,8,0.0675
833,2016,3,24,67,6,0.0871
864,2016,3,24,71,7,0.0781
871,2016,3,24,64,10,0.0448
872,2016,3,24,51,8,0.0459
889,2016,3,24,39,7,0.0429
907,2016,3,24,66,7,0.0726
911,2016,3,24,59,6,0.0767
912,2016,3,24,65,9,0.052
913,2016,3,24,58,7,0.0638
915,2016,3,24,56,6,0.0728
949,2016,3,24,70,8,0.063
955,2016,3,24,60,8,0.054
957,2016,3,24,43,5,0.0645
964,2016,3,24,59,8,0.0531
982,2016,3,24,73,10,0.0511
986,2016,3,24,79,9,0.0632
1011,2016,3,24,54,8,0.0486
1011,2016,3,24,61,8,0.0549
1022,2016,3,24,56,6,0.0728
1023,2016,3,24,67,5,0.1005
1025,2016,3,24,72,7,0.0792
1030,2016,3,24,69,10,0.0483
1031,2016,3,24,67,7,0.0737
1042,2016,3,24,53,9,0.0424
1053,2016,3,24,64,10,0.0448
1054,2016,3,24,60,9,0.048
1054,2016,3,24,77,8,0.0693
1055,2016,3,24,61,6,0.0793
1081,2016,3,24,63,6,0.0819
1111,2016,3,24,72,7,0.0792
1111,2016,3,24,60,10,0.042
1205,2016,3,24,35,9,0.028
1205,2016,3,24,57,9,0.0456
1206,2016,3,24,75,10,0.0525
1217,2016,3,24,83,6,0.1079
1219,2016,3,24,65,10,0.0455
1219,2016,3,24,63,8,0.0567
1221,2016,3,24,42,10,0.0294
1223,2016,3,24,53,7,0.0583
1240,2016,3,24,61,5,0.0915
1240,2016,3,24,55,10,0.0385
1241,2016,3,24,66,8,0.0594
1242,2016,3,24,57,6,0.0741
1243,2016,3,24,62,7,0.0682
1243,2016,3,24,44,5,0.066
1243,2016,3,24,89,8,0.0801
1246,2016,3,24,37,10,0.0259
1249,2016,3,24,61,10,0.0427
1249,2016,3,24,52,10,0.0364
1250,2016,3,24,55,10,0.0385
1250,2016,3,24,56,10,0.0392
1251,2016,3,24,53,5,0.0795
1251,2016,3,24,76,6,0.0988
1257,2016,3,24,70,7,0.077
1281,2016,3,24,68,10,0.0476
1286,2016,3,24,67,7,0.0737
1287,2016,3,24,72,8,0.0648
1288,2016,3,24,71,5,0.1065
1290,2016,3,24,74,6,0.0962
1290,2016,3,24,59,5,0.0885
1291,2016,3,24,59,10,0.0413
1302,2016,3,24,62,5,0.093
1303,2016,3,24,57,9,0.0456
1308,2016,3,24,55,10,0.0385
1311,2016,3,24,55,9,0.044
1312,2016,3,24,52,9,0.0416
1313,2016,3,24,49,6,0.0637
1313,2016,3,24,56,8,0.0504
1322,2016,3,24,65,5,0.0975
1323,2016,3,24,43,6,0.0559
1325,2016,3,24,58,5,0.087
1325,2016,3,24,59,5,0.0885
1326,2016,3,24,54,5,0.081
1327,2016,3,24,55,5,0.0825
1328,2016,3,24,46,8,0.0414
1328,2016,3,24,57,9,0.0456
1329,2016,3,24,53,7,0.0583
1330,2016,3,24,68,10,0.0476
1330,2016,3,24,75,7,0.0825
1343,2016,3,24,48,8,0.0432
1345,2016,3,24,50,6,0.065
1345,2016,3,24,80,9,0.064
1362,2016,3,24,55,7,0.0605
1362,2016,3,24,69,10,0.0483
1363,2016,3,24,76,5,0.114
1364,2016,3,24,80,10,0.056
1365,2016,3,24,72,6,0.0936
1367,2016,3,24,55,10,0.0385
1382,2016,3,24,57,10,0.0399
1382,2016,3,24,44,5,0.066
1384,2016,3,24,45,7,0.0495
1385,2016,3,24,54,5,0.081
1388,2016,3,24,56,6,0.0728
1390,2016,3,24,50,8,0.045
1391,2016,3,24,48,5,0.072
1392,2016,3,24,38,9,0.0304
1392,2016,3,24,42,7,0.0462
1393,2016,3,24,73,9,0.0584
1409,2016,3,24,68,7,0.0748
1409,2016,3,24,52,8,0.0468
1410,2016,3,24,66,9,0.0528
1411,2016,3,24,48,6,0.0624
1412,2016,3,24,70,9,0.056
1415,2016,3,24,70,8,0.063
1417,2016,3,24,75,10,0.0525
1417,2016,3,24,40,6,0.052
1420,2016,3,24,55,5,0.0825
1436,2016,3,24,68,8,0.0612
1436,2016,3,24,72,10,0.0504
1438,2016,3,24,58,8,0.0522
1439,2016,3,24,69,6,0.0897
1441,2016,3,24,63,5,0.0945
1442,2016,3,24,51,8,0.0459
1457,2016,3,24,57,7,0.0627
1457,2016,3,24,61,6,0.0793
1459,2016,3,24,57,10,0.0399
1462,2016,3,24,44,5,0.066
1463,2016,3,24,63,8,0.0567
1463,2016,3,24,43,6,0.0559
1463,2016,3,24,66,7,0.0726
1464,2016,3,24,61,8,0.0549
1465,2016,3,24,71,8,0.0639
1467,2016,3,24,72,5,0.108
1468,2016,3,24,78,8,0.0702
1469,2016,3,24,40,8,0.036
1469,2016,3,24,56,6,0.0728
1473,2016,3,24,63,10,0.0441
1474,2016,3,24,54,9,0.0432
1480,2016,3,24,54,5,0.081
1482,2016,3,24,54,5,0.081
1485,2016,3,24,59,8,0.0531
1486,2016,3,24,68,7,0.0748
1487,2016,3,24,55,10,0.0385
1487,2016,3,24,65,5,0.0975
1521,2016,3,24,70,8,0.063
1524,2016,3,24,54,10,0.0378
1525,2016,3,24,41,8,0.0369
1525,2016,3,24,48,10,0.0336
1525,2016,3,24,63,10,0.0441
1525,2016,3,24,69,9,0.0552
1528,2016,3,24,57,6,0.0741
1528,2016,3,24,63,5,0.0945
1530,2016,3,24,82,8,0.0738
1530,2016,3,24,55,5,0.0825
1546,2016,3,24,69,5,0.1035
1547,2016,3,24,72,6,0.0936
1547,2016,3,24,86,6,0.1118
1548,2016,3,24,63,5,0.0945
1549,2016,3,24,59,8,0.0531
1550,2016,3,24,65,6,0.0845
1551,2016,3,24,69,7,0.0759
1551,2016,3,24,78,5,0.117
1553,2016,3,24,47,8,0.0423
1556,2016,3,24,56,8,0.0504
1559,2016,3,24,52,9,0.0416
1561,2016,3,24,57,10,0.0399
1562,2016,3,24,57,6,0.0741
1564,2016,3,24,51,9,0.0408
1564,2016,3,24,64,6,0.0832
1565,2016,3,24,65,6,0.0845
1565,2016,3,24,72,6,0.0936
1565,2016,3,24,75,10,0.0525
1567,2016,3,24,54,5,0.081
1575,2016,3,24,47,7,0.0517
1582,2016,3,24,35,8,0.0315
1583,2016,3,24,47,10,0.0329
1585,2016,3,24,62,10,0.0434
1586,2016,3,24,64,6,0.0832
1587,2016,3,24,72,6,0.0936
1588,2016,3,24,53,9,0.0424
1588,2016,3,24,55,10,0.0385
1589,2016,3,24,60,9,0.048
1589,2016,3,24,73,5,0.1095
1596,2016,3,24,45,7,0.0495
1597,2016,3,24,54,5,0.081
1598,2016,3,24,61,7,0.0671
1598,2016,3,24,67,10,0.0469
1604,2016,3,24,59,10,0.0413
1606,2016,3,24,66,7,0.0726
1607,2016,3,24,48,8,0.0432
1613,2016,3,24,65,8,0.0585
1620,2016,3,24,84,9,0.0672
1621,2016,3,24,55,7,0.0605
1621,2016,3,24,60,5,0.09
1629,2016,3,24,67,8,0.0603
1631,2016,3,24,45,8,0.0405
1631,2016,3,24,61,7,0.0671
1632,2016,3,24,56,6,0.0728
1633,2016,3,24,67,6,0.0871
1633,2016,3,24,50,6,0.065
1634,2016,3,24,59,7,0.0649
1635,2016,3,24,50,5,0.075
1635,2016,3,24,66,10,0.0462
1636,2016,3,24,68,5,0.102
1636,2016,3,24,71,5,0.1065
1637,2016,3,24,53,10,0.0371
1641,2016,3,24,61,9,0.0488
1642,2016,3,24,72,8,0.0648
1642,2016,3,24,58,10,0.0406
1643,2016,3,24,46,5,0.069
1644,2016,3,24,68,6,0.0884
1644,2016,3,24,76,7,0.0836
1645,2016,3,24,55,7,0.0605
1645,2016,3,24,70,9,0.056
1645,2016,3,24,65,5,0.0975
1646,2016,3,24,68,6,0.0884
1647,2016,3,24,41,10,0.0287
1648,2016,3,24,61,7,0.0671
1649,2016,3,24,42,6,0.0546
1652,2016,3,24,61,9,0.0488
1656,2016,3,24,74,10,0.0518
1661,2016,3,24,58,8,0.0522
1662,2016,3,24,65,8,0.0585
1663,2016,3,24,54,5,0.081
1664,2016,3,24,58,7,0.0638
1667,2016,3,24,62,8,0.0558
1667,2016,3,24,61,5,0.0915
1722,2016,3,24,42,8,0.0378
1724,2016,3,24,58,8,0.0522
1725,2016,3,24,64,9,0.0512
1733,2016,3,24,52,9,0.0416
1733,2016,3,24,56,10,0.0392
1733,2016,3,24,40,8,0.036
1735,2016,3,24,55,10,0.0385
1735,2016,3,24,59,9,0.0472
1736,2016,3,24,68,9,0.0544
1739,2016,3,24,51,8,0.0459
1741,2016,3,24,59,7,0.0649
1754,2016,3,24,56,5,0.084
1755,2016,3,24,67,8,0.0603
1760,2016,3,24,71,6,0.0923
1761,2016,3,24,65,10,0.0455
1761,2016,3,24,71,9,0.0568
1763,2016,3,24,43,5,0.0645
1764,2016,3,24,53,8,0.0477
1766,2016,3,24,62,5,0.093
1767,2016,3,24,58,9,0.0464
1768,2016,3,24,60,6,0.078
1778,2016,3,24,54,10,0.0378
1779,2016,3,24,49,8,0.0441
1779,2016,3,24,70,8,0.063
1780,2016,3,24,44,8,0.0396
1781,2016,3,24,72,9,0.0576
1782,2016,3,24,72,9,0.0576
1785,2016,3,24,74,8,0.0666
1787,2016,3,24,82,7,0.0902
1789,2016,3,24,56,5,0.084
1791,2016,3,24,53,5,0.0795
1792,2016,3,24,45,6,0.0585
1793,2016,3,24,66,7,0.0726
1795,2016,3,24,52,5,0.078
1817,2016,3,24,57,9,0.0456
1818,2016,3,24,46,6,0.0598
14307,2016,3,24,56,10,0.0392
14316,2016,3,24,37,5,0.0555
14317,2016,3,24,68,6,0.0884
14346,2016,3,24,45,6,0.0585
14346,2016,3,24,77,6,0.1001
14347,2016,3,24,67,9,0.0536
14361,2016,3,24,70,10,0.049
14361,2016,3,24,68,5,0.102
14361,2016,3,24,65,5,0.0975
14362,2016,3,24,48,9,0.0384
14362,2016,3,24,74,6,0.0962
14368,2016,3,24,51,5,0.0765
14368,2016,3,24,46,6,0.0598
14398,2016,3,24,44,8,0.0396
14399,2016,3,24,60,8,0.054
14400,2016,3,24,51,8,0.0459
14401,2016,3,24,73,6,0.0949
14404,2016,3,24,38,7,0.0418
14405,2016,3,24,56,10,0.0392
14405,2016,3,24,33,7,0.0363
14406,2016,3,24,75,6,0.0975
14413,2016,3,24,38,5,0.057
14413,2016,3,24,68,7,0.0748
14413,2016,3,24,32,10,0.0224
14414,2016,3,24,80,8,0.072
14418,2016,3,24,53,5,0.0795
14420,2016,3,24,54,8,0.0486
14424,2016,3,24,66,8,0.0594
14424,2016,3,24,62,8,0.0558
14425,2016,3,24,63,10,0.0441
14426,2016,3,24,73,7,0.0803
14427,2016,3,24,54,5,0.081
14427,2016,3,24,64,5,0.096
14431,2016,3,24,63,10,0.0441
14431,2016,3,24,59,5,0.0885
14432,2016,3,24,64,6,0.0832
14432,2016,3,24,79,9,0.0632
14432,2016,3,24,60,5,0.09
14433,2016,3,24,68,6,0.0884
14433,2016,3,24,73,9,0.0584
14434,2016,3,24,73,5,0.1095
14434,2016,3,24,45,8,0.0405
14437,2016,3,24,63,7,0.0693
14443,2016,3,24,69,9,0.0552
14443,2016,3,24,46,8,0.0414
14444,2016,3,24,54,10,0.0378
14445,2016,3,24,50,10,0.035
14445,2016,3,24,54,10,0.0378
14446,2016,3,24,75,8,0.0675
14447,2016,3,24,50,5,0.075
14450,2016,3,24,54,5,0.081
14450,2016,3,24,69,6,0.0897
14451,2016,3,24,53,10,0.0371
14452,2016,3,24,55,9,0.044
14468,2016,3,24,49,8,0.0441
14468,2016,3,24,63,10,0.0441
14470,2016,3,24,62,6,0.0806
14470,2016,3,24,60,9,0.048
14472,2016,3,24,48,9,0.0384
14472,2016,3,24,73,9,0.0584
14473,2016,3,24,48,9,0.0384
14473,2016,3,24,67,8,0.0603
14473,2016,3,24,60,6,0.078
14484,2016,3,24,37,8,0.0333
14489,2016,3,24,58,8,0.0522
14489,2016,3,24,63,9,0.0504
14517,2016,3,24,54,8,0.0486
14517,2016,3,24,63,6,0.0819
14527,2016,3,24,71,5,0.1065
14533,2016,3,24,65,10,0.0455
14543,2016,3,24,55,7,0.0605
14544,2016,3,24,70,10,0.049
14547,2016,3,24,68,8,0.0612
14563,2016,3,24,45,6,0.0585
14563,2016,3,24,58,5,0.087
14584,2016,3,24,51,6,0.0663
14586,2016,3,24,48,9,0.0384
14589,2016,3,24,52,5,0.078
14603,2016,3,24,62,5,0.093
14621,2016,3,24,75,5,0.1125
14621,2016,3,24,47,9,0.0376
14622,2016,3,24,34,9,0.0272
14623,2016,3,24,85,10,0.0595
14623,2016,3,24,58,8,0.0522
14623,2016,3,24,42,10,0.0294
14623,2016,3,24,60,7,0.066
14628,2016,3,24,89,5,0.1335
14628,2016,3,24,71,8,0.0639
14628,2016,3,24,48,7,0.0528
14629,2016,3,24,55,9,0.044
14639,2016,3,24,36,5,0.054
14640,2016,3,24,68,8,0.0612
14640,2016,3,24,59,10,0.0413
14641,2016,3,24,70,7,0.077
14641,2016,3,24,55,9,0.044
14642,2016,3,24,70,6,0.091
14643,2016,3,24,60,8,0.054
14645,2016,3,24,76,9,0.0608
14646,2016,3,24,54,10,0.0378
14647,2016,3,24,61,5,0.0915
14647,2016,3,24,53,5,0.0795
14647,2016,3,24,57,10,0.0399
14648,2016,3,24,67,7,0.0737
14648,2016,3,24,46,5,0.069
14651,2016,3,24,57,6,0.0741
14651,2016,3,24,43,5,0.0645
14652,2016,3,24,62,5,0.093
14652,2016,3,24,59,10,0.0413
14654,2016,3,24,70,6,0.091
14669,2016,3,24,61,8,0.0549
14697,2016,3,24,64,5,0.096
14700,2016,3,24,86,7,0.0946
14700,2016,3,24,62,5,0.093
14707,2016,3,24,59,6,0.0767
14709,2016,3,24,61,9,0.0488
14710,2016,3,24,56,5,0.084
14710,2016,3,24,46,5,0.069
14710,2016,3,24,62,9,0.0496
14711,2016,3,24,60,6,0.078
14719,2016,3,24,51,9,0.0408
14750,2016,3,24,70,7,0.077
14778,2016,3,24,58,7,0.0638
14778,2016,3,24,54,7,0.0594
14779,2016,3,24,76,10,0.0532
1324,2016,3,25,52,7,0.0572
1330,2016,3,25,59,5,0.0885
1529,2016,3,25,66,5,0.099
1585,2016,3,25,55,8,0.0495
1588,2016,3,25,48,9,0.0384
1634,2016,3,25,41,6,0.0533
1644,2016,3,25,77,9,0.0616
1737,2016,3,25,43,10,0.0301
1793,2016,3,25,71,9,0.0568
1794,2016,3,25,60,7,0.066
14303,2016,3,25,54,5,0.081
14500,2016,3,25,64,6,0.0832
14517,2016,3,25,68,5,0.102
14623,2016,3,25,46,6,0.0598
14640,2016,3,25,42,6,0.0546
14647,2016,3,25,62,9,0.0496
14651,2016,3,25,76,8,0.0684
14709,2016,3,25,67,8,0.0603
1322,2016,3,26,66,8,0.0594
14424,2016,3,26,72,8,0.0648
14628,2016,3,26,68,7,0.0748
1322,2016,3,27,74,5,0.111
14620,2016,3,27,64,9,0.0512
14623,2016,3,27,87,10,0.0609
617,2016,3,28,52,9,0.0416
813,2016,3,28,49,10,0.0343
858,2016,3,28,71,6,0.0923
873,2016,3,28,74,7,0.0814
889,2016,3,28,58,7,0.0638
909,2016,3,28,61,9,0.0488
916,2016,3,28,61,5,0.0915
917,2016,3,28,66,7,0.0726
931,2016,3,28,54,6,0.0702
931,2016,3,28,68,9,0.0544
944,2016,3,28,53,9,0.0424
1004,2016,3,28,58,6,0.0754
1011,2016,3,28,77,7,0.0847
1012,2016,3,28,68,7,0.0748
1021,2016,3,28,66,6,0.0858
1021,2016,3,28,51,10,0.0357
1023,2016,3,28,65,8,0.0585
1024,2016,3,28,44,5,0.066
1025,2016,3,28,49,9,0.0392
1025,2016,3,28,61,6,0.0793
1030,2016,3,28,40,5,0.06
1030,2016,3,28,54,10,0.0378
1054,2016,3,28,86,9,0.0688
